time_eq,latitude_eq,longitude_eq,depth_eq,magnitude_eq,depth_error_eq,zone_eq,year_eq,month_eq,day_eq,min_proximity_km,avg_proximity_km,max_proximity_km,fault_count_within_50km,fault_count_within_100km,zone_fault,latitude_fault,longitude_fault,area_fault,state_fault,state_area_fault,slip_rate_mm_per_yr_fault,plate_boundary_type_fault,fault_type_fault,fault_length_km_fault,total_fault_length_fault,rock_type_fault,rock_factor_scaled_fault,soil_type_fault,soil_factor_scaled_fault,fracture_factor_scaled_fault,strain_rate_fault,seismic_hazard_fault,fault_density_fault,attenuation_factor_fault,AF_Classification_fault,zone_mismatch_flag
2001-01-26 04:48:14.250000+00:00,23.249,70.348,10,5.1,13.63067332,4,2001,1,26,86.46426687,1393.487994,2598.664382,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-01-26 04:52:59.420000+00:00,23.713,70.466,10,4.6,13.63067332,3,2001,1,26,96.01838405,1365.509542,2572.256615,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 05:59:06.830000+00:00,23.363,70.391,10,4.8,13.63067332,3,2001,1,26,87.34316796,1385.435285,2590.730524,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 06:04:51.010000+00:00,23.479,70.221,10,4.9,13.63067332,3,2001,1,26,68.51315487,1391.34939,2603.583241,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 07:32:28.740000+00:00,23.316,69.981,10,5.5,13.63067332,4,2001,1,26,48.98474542,1414.363905,2632.284617,1,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-01-26 07:48:54.570000+00:00,23.35,70.612,10,4.7,13.63067332,3,2001,1,26,109.802944,1371.799037,2569.588073,0,0,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 08:03:16.410000+00:00,23.478,70.152,10,4.6,13.63067332,3,2001,1,26,61.49326826,1395.916154,2610.354701,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 08:42:25.120000+00:00,23.223,71.165,10,4.7,13.63067332,3,2001,1,26,167.9115275,1342.8208,2519.871751,0,0,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 09:08:22.260000+00:00,23.248,70.192,10,4.8,13.63067332,3,2001,1,26,71.71068958,1403.676691,2613.918092,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 15:10:57.900000+00:00,23.238,70.185,10,4.8,13.63067332,3,2001,1,26,71.52372671,1404.605326,2614.930809,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-26 18:19:44.030000+00:00,23.544,70.406,10,4.7,13.63067332,3,2001,1,26,87.35234393,1376.480494,2583.439108,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-27 03:50:01.530000+00:00,23.472,70.232,10,4.7,13.63067332,3,2001,1,27,69.67820997,1390.933041,2602.733127,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-27 04:36:08.410000+00:00,23.655,70.001,10,4.8,13.63067332,3,2001,1,27,48.7067842,1398.642668,2619.516481,1,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-27 11:24:21.440000+00:00,23.273,70.45,10,4.6,13.63067332,3,2001,1,27,95.55626921,1385.772819,2587.921783,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-28 01:02:10.700000+00:00,23.507,70.517,10,5.8,13.63067332,4,2001,1,28,98.60149003,1370.881766,2573.779667,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-01-28 11:10:43.610000+00:00,23.252,70.387,10,5.4,13.63067332,4,2001,1,28,90.11610641,1390.823681,2594.760593,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-01-28 17:15:22.710000+00:00,23.18,69.907,10,4.7,13.63067332,3,2001,1,28,50.84748411,1425.711396,2643.974473,0,2,3,23.2,69.41,Mandvi,Gujarat,196024,2,Intraplate (Stable Region),KMF,65,225,MesozoicCenozoic_sedimentary_formations,0.006,Silty_clayey ,0.007,0.005,3.08E-08,Moderate,1.15,0.006,Medium,match
2001-01-29 01:39:03.510000+00:00,23.46,69.973,10,4.8,13.63067332,3,2001,1,29,43.49608014,1408.494207,2628.415852,1,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-29 09:38:44.140000+00:00,23.499,70.455,10,4.8,13.63067332,3,2001,1,29,92.28997561,1375.242794,2580.090159,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-29 23:54:58.310000+00:00,23.436,70.28,10,4.8,13.63067332,3,2001,1,29,74.90843593,1389.374861,2599.20243,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-30 18:19:56.360000+00:00,23.283,70.271,10,4.7,13.63067332,3,2001,1,30,77.78878065,1396.893189,2605.057884,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-01-31 09:42:22.080000+00:00,23.372,70.425,10,4.9,13.63067332,3,2001,1,31,90.57503574,1382.828176,2587.119056,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-01 22:29:34.710000+00:00,23.48,70.185,10,4.6,13.63067332,3,2001,2,1,64.84085023,1393.664535,2607.067422,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-03 03:04:32.890000+00:00,23.655,70.435,10,5.3,13.63067332,4,2001,2,3,91.61881084,1369.918465,2577.098837,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-02-03 10:06:36.900000+00:00,23.2,70.088,10,4.5,13.63067332,3,2001,2,3,64.84259943,1412.767637,2625.650988,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-04 04:47:24.350000+00:00,23.519,70.126,10,4.5,13.63067332,3,2001,2,4,58.73822069,1395.876768,2611.586456,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-04 10:14:07.800000+00:00,33.205,75.805,18.2,4.7,13.63067332,3,2001,2,4,69.76141309,984.6432655,1989.94467,0,2,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2001-02-05 02:59:36.100000+00:00,23.515,70.048,10,4.7,13.63067332,3,2001,2,5,50.78053885,1401.195175,2619.334182,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-08 16:54:41.020000+00:00,23.654,70.425,10,5.1,13.63067332,4,2001,2,8,90.59642778,1370.613526,2578.10736,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-02-09 10:07:38.890000+00:00,23.639,70.019,10,4.7,13.63067332,3,2001,2,9,49.90396377,1398.065848,2618.256881,1,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-09 12:37:01.780000+00:00,23.357,70.371,10,4.8,13.63067332,3,2001,2,9,85.47180377,1387.002709,2592.878012,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-11 02:33:17.650000+00:00,23.219,70.512,10,4.6,13.63067332,3,2001,2,11,103.3917098,1384.328265,2583.660776,0,0,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-11 15:29:39.050000+00:00,23.274,70.311,10,4.5,13.63067332,3,2001,2,11,81.97808042,1394.714767,2601.450523,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-15 05:38:30.830000+00:00,23.251,70.29,10,4.8,13.63067332,3,2001,2,15,80.83229022,1397.155248,2604.257065,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-15 10:04:36.390000+00:00,23.272,70.293,10,4.7,13.63067332,3,2001,2,15,80.31344424,1395.976475,2603.272671,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-17 08:27:25.200000+00:00,23.359,70.451,10,4.8,13.63067332,3,2001,2,17,93.44358029,1381.739678,2585.004938,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-19 02:11:09.380000+00:00,23.517,70.107,10,4.6,13.63067332,3,2001,2,19,56.79819804,1397.21378,2613.50631,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-19 08:24:20.160000+00:00,23.568,70.072,10,5.4,13.63067332,4,2001,2,19,53.60327248,1397.401646,2615.309115,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,mismatch
2001-02-20 17:33:36.060000+00:00,33.289,75.893,57.4,4.6,9,3,2001,2,20,78.86652641,987.3749878,1983.791776,0,1,4,32.58,75.87,Rajouri,J&K,55538,15,Convergent (Himalayan),active_thrust,200,600,Proterozoic-Mesozoic sedimentary,0.006,Colluvial,0.006,0.008,7.50E-08,High,10.8,0.0067,High,mismatch
2001-02-22 02:13:00.210000+00:00,23.329,70.291,10,4.7,13.63067332,3,2001,2,22,78.24053725,1393.469903,2601.599518,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-02-23 22:54:32.560000+00:00,30.998,78.066,21.2,4.5,13.63067332,3,2001,2,23,76.57967974,816.6325434,1741.475698,0,3,4,30.31,78.03,Dehradun,Uttarakhand,53483,15,Convergent (Himalayan),thrust,300,800,Schist,0.005,Alluvial,0.008,0.008,5.00E-08,Moderate,14.96,0.007,High,mismatch
2001-02-27 01:46:05.310000+00:00,26.486,90.616,20.2,4.9,13.63067332,3,2001,2,27,5.850813443,1030.613246,2168.145709,2,2,3,26.47,90.56,Bongaigaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-03-01 00:53:16.060000+00:00,23.236,70.276,10,4.5,13.63067332,3,2001,3,1,80.12196976,1398.771726,2606.118079,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-03-03 22:55:59.160000+00:00,23.896,93.695,55.3,5.2,13.63067332,4,2001,3,3,258.1009091,1356.253659,2473.685911,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
2001-03-04 07:54:23.150000+00:00,23.019,70.484,10,4.8,13.63067332,3,2001,3,4,109.9277057,1395.888847,2593.112864,0,0,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-03-10 00:20:17.350000+00:00,27.878,91.826,33,4.7,13.63067332,3,2001,3,10,190.2103368,1117.236704,2304.718789,0,0,3,26.35,92.69,Nagaon,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-03-12 11:34:18.010000+00:00,30.406,79.022,33,4.5,13.63067332,3,2001,3,12,53.98600321,792.1591378,1644.076951,0,4,4,30.55,79.56,Joshimath,Uttarakhand,53483,15,Convergent (Himalayan),thrust,225,800,Schist,0.005,Colluvial,0.006,0.008,6.67E-08,High,14.96,0.0063,Medium,mismatch
2001-03-14 10:42:08.380000+00:00,23.383,70.329,28.8,4.5,13.63067332,3,2001,3,14,80.71370949,1388.549776,2596.132228,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-03-15 00:39:10.920000+00:00,8.725,93.958,33,5.4,13.63067332,4,2001,3,15,1728.191661,2567.497959,3345.18849,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-03-15 01:22:43.370000+00:00,8.656,94.013,33,6,13.63067332,4,2001,3,15,1737.212705,2576.71617,3354.920358,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-03-15 01:30:46.860000+00:00,8.537,93.148,33,4.9,13.63067332,3,2001,3,15,1661.647033,2546.695103,3314.687422,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-03-15 02:29:38.160000+00:00,8.806,93.888,33,4.7,13.63067332,3,2001,3,15,1717.091523,2556.415949,3333.437193,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-03-16 04:38:18.560000+00:00,30.337,94.881,33,4.9,13.63067332,3,2001,3,16,266.4349173,1404.542812,2643.471939,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
2001-03-19 20:06:48.330000+00:00,23.393,70.105,10,4.9,13.63067332,3,2001,3,19,58.09108673,1402.722678,2617.678294,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-03-21 13:56:42.480000+00:00,12.254,92.709,33,4.7,13.63067332,3,2001,3,21,1444.448572,2177.448411,2944.046168,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-03-30 16:43:54.480000+00:00,11.472,95.091,10,4.7,13.63067332,3,2001,3,30,1645.13046,2375.683643,3168.063913,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-04-01 08:56:50.920000+00:00,23.47,70.5,17.9,4.6,13.63067332,3,2001,4,1,96.98315631,1373.6028,2576.626995,0,1,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-04-10 22:08:15.540000+00:00,24.627,95.042,113.4,5.3,13.63067332,4,2001,4,10,262.200582,1436.303169,2606.588163,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
2001-04-20 18:35:02.590000+00:00,25.878,90.595,33,4.5,13.63067332,3,2001,4,20,20.1993358,1044.342403,2161.068157,1,2,3,26.05,90.53,Dhubri,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-04-26 21:01:31.640000+00:00,24.749,94.776,23.4,4.8,9.3,3,2001,4,26,233.0339225,1408.337155,2579.333531,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-05-02 22:34:37.480000+00:00,12.277,93.525,92.8,5.2,13.63067332,4,2001,5,2,1528.166219,2217.389677,2993.981598,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-05-06 07:42:32.070000+00:00,23.406,70.092,10,4.7,13.63067332,3,2001,5,6,56.48318986,1402.999334,2618.527952,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-05-06 22:58:51.270000+00:00,23.462,70.049,10,4.7,13.63067332,3,2001,5,6,51.16881715,1403.38439,2620.927758,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-05-19 19:28:02.340000+00:00,13.818,93.936,33,4.5,13.63067332,3,2001,5,19,1373.324303,2103.708756,2885.598212,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-05-26 14:51:45.550000+00:00,25.411,95.126,84.5,4.7,13.63067332,3,2001,5,26,224.0483487,1416.28934,2613.597652,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-06-08 15:07:05.730000+00:00,11.012,92.541,33,4.8,13.63067332,3,2001,6,8,1476.22814,2284.072305,3047.457556,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-06-12 12:41:01.540000+00:00,22.223,83.948,33,4.8,13.63067332,3,2001,6,12,418.0094053,1032.475617,1502.81767,0,0,2,22.12,79.89,Seoni,Madhya Pradesh,308245,0.5,Intraplate,Reverse_fault,100,100,Basalt,0.004,Black_cotton,0.006,0.005,5.00E-09,Low,0.32,0.005,Low,mismatch
2001-06-14 17:25:31.550000+00:00,11.754,92.967,68.5,4.5,13.63067332,3,2001,6,14,1489.072221,2236.159606,3005.647467,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-06-17 01:49:45.330000+00:00,32.479,78.31,57.7,4.6,10.5,3,2001,6,17,156.2169266,880.7287857,1842.446987,0,0,4,31.7,76.93,Mandi,Himachal Pradesh,55673,15,Convergent (Himalayan),thrust,250,775,Schist,0.005,Colluvial,0.006,0.008,6.00E-08,High,13.92,0.0063,Medium,mismatch
2001-06-22 23:37:52.200000+00:00,8.532,92.278,35.2,4.8,13.63067332,3,2001,6,22,1580.723563,2508.240388,3265.182205,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-06-30 00:21:08.540000+00:00,24.836,95.439,160.6,4.6,6.5,3,2001,6,30,281.0711287,1463.500971,2645.987895,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,match
2001-06-30 20:19:48.490000+00:00,23.365,70.06,10,4.5,13.63067332,3,2001,6,30,54.47149152,1406.931532,2622.978708,0,2,3,23.51,69.55,Bhuj,Gujarat,196024,2,Intraplate (Stable Region),reverse (low-angle),160,225,sandstone-shale sequence,0.006,Alluvial,0.008,0.005,1.25E-08,Moderate,1.15,0.0063,Medium,match
2001-07-25 16:35:12.810000+00:00,10.561,93.007,33,4.9,13.63067332,3,2001,7,25,1543.054801,2348.604676,3117.447531,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-08-05 05:16:16.890000+00:00,12.224,93.352,96.4,5.9,13.63067332,4,2001,8,5,1511.984795,2213.064615,2987.591617,0,0,2,15.97,79.87,Ongole,Andhra Pradesh,162968,0.5,Intraplate,Normal,60,60,Granitic Gneiss / Charnockite,0.005,Red_loamy,0.007,0.005,8.33E-09,Low,0.37,0.0057,Medium,mismatch
2001-08-07 21:21:56.580000+00:00,26.432,96.346,111.7,4.5,13.63067332,3,2001,8,7,190.8292375,1503.514568,2737.189801,0,0,4,28.07,95.77,,Arunachal Pradesh,83743,10,Convergent (Eastern Himalaya),Thrust (Eastern Himalaya),150,150,Metamorphic,0.006,Alluvial,0.008,0.007,6.67E-08,High,1.79,0.007,High,mismatch
2001-08-12 01:57:59.740000+00:00,24.432,94.992,121.4,5.1,13.63067332,4,2001,8,12,273.095508,1439.788685,2602.312319,0,0,3,26.14,93.04,Kaliabor,Assam,78438,12,Convergent (Indo-Burma),Thrust (Dauki/Haflong),400,1600,Gneiss,0.005,Alluvial,0.008,0.008,3.00E-08,Moderate,20.4,0.007,High,mismatch
